timestamp,buyer,seller,symbol,currency,price,quantity
777600,,,STARFRUIT,SEASHELLS,5040.0,4
777800,,,STARFRUIT,SEASHELLS,5043.0,7
778200,,,STARFRUIT,SEASHELLS,5042.0,2
778500,,,STARFRUIT,SEASHELLS,5045.0,9
779000,,,STARFRUIT,SEASHELLS,5044.0,8
779100,,,STARFRUIT,SEASHELLS,5040.0,2
779800,,,STARFRUIT,SEASHELLS,5042.0,1
779900,,,STARFRUIT,SEASHELLS,5043.0,1
780100,,,STARFRUIT,SEASHELLS,5036.0,1
780200,,,STARFRUIT,SEASHELLS,5037.0,9
780500,,,STARFRUIT,SEASHELLS,5042.0,1
780700,,,STARFRUIT,SEASHELLS,5039.0,4
780900,,,STARFRUIT,SEASHELLS,5042.0,4
781000,,,STARFRUIT,SEASHELLS,5043.0,1
781100,,,STARFRUIT,SEASHELLS,5045.0,2
781200,,,STARFRUIT,SEASHELLS,5039.0,1
781300,,,STARFRUIT,SEASHELLS,5042.0,1
781500,,,STARFRUIT,SEASHELLS,5039.0,1
781600,,,STARFRUIT,SEASHELLS,5039.0,1
782200,,,STARFRUIT,SEASHELLS,5039.0,1
782300,,,STARFRUIT,SEASHELLS,5039.0,1
782700,,,STARFRUIT,SEASHELLS,5046.0,1
784000,,,STARFRUIT,SEASHELLS,5040.0,15
784100,,,STARFRUIT,SEASHELLS,5040.0,1
784700,,,STARFRUIT,SEASHELLS,5045.0,1
784800,,,STARFRUIT,SEASHELLS,5042.0,2
785100,,,STARFRUIT,SEASHELLS,5038.0,12
785700,,,STARFRUIT,SEASHELLS,5046.0,1
786500,,,STARFRUIT,SEASHELLS,5045.0,4
786900,,,STARFRUIT,SEASHELLS,5046.0,1
787500,,,STARFRUIT,SEASHELLS,5043.0,3
788100,,,STARFRUIT,SEASHELLS,5043.0,1
788300,,,STARFRUIT,SEASHELLS,5049.0,1
788700,,,STARFRUIT,SEASHELLS,5048.0,1
788900,,,STARFRUIT,SEASHELLS,5049.0,2
790000,,,STARFRUIT,SEASHELLS,5043.0,1
790400,,,STARFRUIT,SEASHELLS,5046.0,4
790500,,,STARFRUIT,SEASHELLS,5049.0,4
790600,,,STARFRUIT,SEASHELLS,5050.0,1
790700,,,STARFRUIT,SEASHELLS,5045.0,1
792000,,,STARFRUIT,SEASHELLS,5049.0,1
792100,,,STARFRUIT,SEASHELLS,5049.0,1
792200,,,STARFRUIT,SEASHELLS,5048.0,1
792300,,,STARFRUIT,SEASHELLS,5048.0,1
792800,,,STARFRUIT,SEASHELLS,5044.0,1
792900,,,STARFRUIT,SEASHELLS,5044.0,1
793400,,,STARFRUIT,SEASHELLS,5049.0,1
793500,,,STARFRUIT,SEASHELLS,5044.0,1
793800,,,STARFRUIT,SEASHELLS,5046.0,2
795500,,,STARFRUIT,SEASHELLS,5051.0,1
796600,,,STARFRUIT,SEASHELLS,5045.0,1
796900,,,STARFRUIT,SEASHELLS,5045.0,1
797300,,,STARFRUIT,SEASHELLS,5050.0,1
797600,,,STARFRUIT,SEASHELLS,5046.0,3
797800,,,STARFRUIT,SEASHELLS,5050.0,1
797900,,,STARFRUIT,SEASHELLS,5051.0,2
798100,,,STARFRUIT,SEASHELLS,5048.0,1
798600,,,STARFRUIT,SEASHELLS,5048.0,2
799200,,,STARFRUIT,SEASHELLS,5044.0,1
799300,,,STARFRUIT,SEASHELLS,5050.0,2
799500,,,STARFRUIT,SEASHELLS,5044.0,1
799800,,,STARFRUIT,SEASHELLS,5052.0,2
799900,,,STARFRUIT,SEASHELLS,5051.0,1
800700,,,STARFRUIT,SEASHELLS,5046.0,4
801100,,,STARFRUIT,SEASHELLS,5052.0,1
801200,,,STARFRUIT,SEASHELLS,5045.0,1
802100,,,STARFRUIT,SEASHELLS,5045.0,1
803200,,,STARFRUIT,SEASHELLS,5049.0,2
803300,,,STARFRUIT,SEASHELLS,5043.0,1
803700,,,STARFRUIT,SEASHELLS,5049.0,1
803900,,,STARFRUIT,SEASHELLS,5049.0,1
804700,,,STARFRUIT,SEASHELLS,5045.0,1
804800,,,STARFRUIT,SEASHELLS,5046.0,2
805700,,,STARFRUIT,SEASHELLS,5050.0,1
805900,,,STARFRUIT,SEASHELLS,5045.0,1
806300,,,STARFRUIT,SEASHELLS,5048.0,2
807200,,,STARFRUIT,SEASHELLS,5052.0,1
807300,,,STARFRUIT,SEASHELLS,5051.0,1
807400,,,STARFRUIT,SEASHELLS,5046.0,1
807500,,,STARFRUIT,SEASHELLS,5053.0,12
807600,,,STARFRUIT,SEASHELLS,5047.0,1
807800,,,STARFRUIT,SEASHELLS,5052.0,1
808600,,,STARFRUIT,SEASHELLS,5054.0,12
808900,,,STARFRUIT,SEASHELLS,5049.0,3
809000,,,STARFRUIT,SEASHELLS,5046.0,1
809100,,,STARFRUIT,SEASHELLS,5045.0,1
809200,,,STARFRUIT,SEASHELLS,5050.0,1
809400,,,STARFRUIT,SEASHELLS,5051.0,10
810300,,,STARFRUIT,SEASHELLS,5045.0,1
810500,,,STARFRUIT,SEASHELLS,5050.0,1
810600,,,STARFRUIT,SEASHELLS,5045.0,1
811200,,,STARFRUIT,SEASHELLS,5047.0,2
811400,,,STARFRUIT,SEASHELLS,5046.0,10
811500,,,STARFRUIT,SEASHELLS,5052.0,1
812500,,,STARFRUIT,SEASHELLS,5053.0,1
812700,,,STARFRUIT,SEASHELLS,5045.0,2
812900,,,STARFRUIT,SEASHELLS,5051.0,1
813000,,,STARFRUIT,SEASHELLS,5047.0,2
813600,,,STARFRUIT,SEASHELLS,5052.0,2
814100,,,STARFRUIT,SEASHELLS,5047.0,1
814200,,,STARFRUIT,SEASHELLS,5047.0,2
814600,,,STARFRUIT,SEASHELLS,5050.0,5
814900,,,STARFRUIT,SEASHELLS,5052.0,1
815100,,,STARFRUIT,SEASHELLS,5051.0,2
816000,,,STARFRUIT,SEASHELLS,5045.0,1
816200,,,STARFRUIT,SEASHELLS,5051.0,1
816500,,,STARFRUIT,SEASHELLS,5049.0,5
817000,,,STARFRUIT,SEASHELLS,5047.0,6
817700,,,STARFRUIT,SEASHELLS,5046.0,1
818000,,,STARFRUIT,SEASHELLS,5046.0,1
819300,,,STARFRUIT,SEASHELLS,5050.0,1
820500,,,STARFRUIT,SEASHELLS,5050.0,2
820800,,,STARFRUIT,SEASHELLS,5049.0,1
821600,,,STARFRUIT,SEASHELLS,5041.0,1
822100,,,STARFRUIT,SEASHELLS,5047.0,12
822300,,,STARFRUIT,SEASHELLS,5040.0,1
822400,,,STARFRUIT,SEASHELLS,5041.0,1
822500,,,STARFRUIT,SEASHELLS,5048.0,2
823600,,,STARFRUIT,SEASHELLS,5042.0,1
824300,,,STARFRUIT,SEASHELLS,5041.0,2
824700,,,STARFRUIT,SEASHELLS,5041.0,5
824800,,,STARFRUIT,SEASHELLS,5046.0,2
825400,,,STARFRUIT,SEASHELLS,5041.0,8
825600,,,STARFRUIT,SEASHELLS,5047.0,1
826300,,,STARFRUIT,SEASHELLS,5042.0,7
826600,,,STARFRUIT,SEASHELLS,5041.0,1
827000,,,STARFRUIT,SEASHELLS,5043.0,1
827800,,,STARFRUIT,SEASHELLS,5043.0,5
828200,,,STARFRUIT,SEASHELLS,5044.0,4
828900,,,STARFRUIT,SEASHELLS,5042.0,1
829000,,,STARFRUIT,SEASHELLS,5048.0,2
829100,,,STARFRUIT,SEASHELLS,5042.0,1
829300,,,STARFRUIT,SEASHELLS,5042.0,1
829400,,,STARFRUIT,SEASHELLS,5047.0,1
829500,,,STARFRUIT,SEASHELLS,5043.0,3
830400,,,STARFRUIT,SEASHELLS,5041.0,1
832400,,,STARFRUIT,SEASHELLS,5039.0,3
832600,,,STARFRUIT,SEASHELLS,5039.0,1
832700,,,STARFRUIT,SEASHELLS,5045.0,10
833200,,,STARFRUIT,SEASHELLS,5038.0,1
833900,,,STARFRUIT,SEASHELLS,5039.0,10
834100,,,STARFRUIT,SEASHELLS,5040.0,7
834300,,,STARFRUIT,SEASHELLS,5040.0,1
834600,,,STARFRUIT,SEASHELLS,5040.0,1
834900,,,STARFRUIT,SEASHELLS,5042.0,2
835800,,,STARFRUIT,SEASHELLS,5042.0,1
836900,,,STARFRUIT,SEASHELLS,5044.0,4
837600,,,STARFRUIT,SEASHELLS,5044.0,1
837800,,,STARFRUIT,SEASHELLS,5051.0,10
838400,,,STARFRUIT,SEASHELLS,5050.0,1
838600,,,STARFRUIT,SEASHELLS,5049.0,3
840400,,,STARFRUIT,SEASHELLS,5049.0,1
841800,,,STARFRUIT,SEASHELLS,5048.0,1
841900,,,STARFRUIT,SEASHELLS,5048.0,1
842300,,,STARFRUIT,SEASHELLS,5049.0,1
842400,,,STARFRUIT,SEASHELLS,5050.0,1
842600,,,STARFRUIT,SEASHELLS,5050.0,2
843100,,,STARFRUIT,SEASHELLS,5051.0,14
843200,,,STARFRUIT,SEASHELLS,5049.0,1
843300,,,STARFRUIT,SEASHELLS,5044.0,1
843600,,,STARFRUIT,SEASHELLS,5049.0,1
843700,,,STARFRUIT,SEASHELLS,5043.0,2
844400,,,STARFRUIT,SEASHELLS,5049.0,1
844700,,,STARFRUIT,SEASHELLS,5044.0,1
844800,,,STARFRUIT,SEASHELLS,5043.0,1
845600,,,STARFRUIT,SEASHELLS,5049.0,1
846200,,,STARFRUIT,SEASHELLS,5049.0,1
846400,,,STARFRUIT,SEASHELLS,5051.0,1
846500,,,STARFRUIT,SEASHELLS,5050.0,8
846600,,,STARFRUIT,SEASHELLS,5046.0,9
846700,,,STARFRUIT,SEASHELLS,5047.0,5
846900,,,STARFRUIT,SEASHELLS,5050.0,3
847200,,,STARFRUIT,SEASHELLS,5049.0,2
847300,,,STARFRUIT,SEASHELLS,5046.0,1
847600,,,STARFRUIT,SEASHELLS,5046.0,1
847900,,,STARFRUIT,SEASHELLS,5051.0,1
849400,,,STARFRUIT,SEASHELLS,5052.0,1
849700,,,STARFRUIT,SEASHELLS,5051.0,1
850000,,,STARFRUIT,SEASHELLS,5050.0,1
850600,,,STARFRUIT,SEASHELLS,5050.0,1
850800,,,STARFRUIT,SEASHELLS,5049.0,3
851400,,,STARFRUIT,SEASHELLS,5043.0,11
851800,,,STARFRUIT,SEASHELLS,5050.0,2
851900,,,STARFRUIT,SEASHELLS,5050.0,2
852200,,,STARFRUIT,SEASHELLS,5043.0,13
852400,,,STARFRUIT,SEASHELLS,5045.0,1
852800,,,STARFRUIT,SEASHELLS,5046.0,1
853200,,,STARFRUIT,SEASHELLS,5051.0,1
853300,,,STARFRUIT,SEASHELLS,5047.0,4
854300,,,STARFRUIT,SEASHELLS,5050.0,1
854500,,,STARFRUIT,SEASHELLS,5049.0,1
855000,,,STARFRUIT,SEASHELLS,5049.0,1
855200,,,STARFRUIT,SEASHELLS,5050.0,2
855300,,,STARFRUIT,SEASHELLS,5051.0,12
855800,,,STARFRUIT,SEASHELLS,5048.0,1
856200,,,STARFRUIT,SEASHELLS,5042.0,1
856300,,,STARFRUIT,SEASHELLS,5048.0,1
856500,,,STARFRUIT,SEASHELLS,5043.0,3
856800,,,STARFRUIT,SEASHELLS,5048.0,1
857200,,,STARFRUIT,SEASHELLS,5043.0,2
857500,,,STARFRUIT,SEASHELLS,5049.0,9
857800,,,STARFRUIT,SEASHELLS,5045.0,3
858100,,,STARFRUIT,SEASHELLS,5043.0,1
858300,,,STARFRUIT,SEASHELLS,5045.0,2
858400,,,STARFRUIT,SEASHELLS,5044.0,13
858800,,,STARFRUIT,SEASHELLS,5044.0,1
859500,,,STARFRUIT,SEASHELLS,5051.0,2
860500,,,STARFRUIT,SEASHELLS,5046.0,1
860600,,,STARFRUIT,SEASHELLS,5046.0,1
860700,,,STARFRUIT,SEASHELLS,5051.0,1
861500,,,STARFRUIT,SEASHELLS,5052.0,1
861800,,,STARFRUIT,SEASHELLS,5052.0,8
862000,,,STARFRUIT,SEASHELLS,5045.0,3
862200,,,STARFRUIT,SEASHELLS,5045.0,1
862400,,,STARFRUIT,SEASHELLS,5045.0,1
862900,,,STARFRUIT,SEASHELLS,5049.0,1
863600,,,STARFRUIT,SEASHELLS,5044.0,14
863800,,,STARFRUIT,SEASHELLS,5049.0,1
864200,,,STARFRUIT,SEASHELLS,5050.0,1
865300,,,STARFRUIT,SEASHELLS,5051.0,1
865500,,,STARFRUIT,SEASHELLS,5051.0,1
865800,,,STARFRUIT,SEASHELLS,5045.0,13
865900,,,STARFRUIT,SEASHELLS,5046.0,1
866500,,,STARFRUIT,SEASHELLS,5050.0,1
867200,,,STARFRUIT,SEASHELLS,5051.0,1
868100,,,STARFRUIT,SEASHELLS,5046.0,1
868500,,,STARFRUIT,SEASHELLS,5051.0,5
868800,,,STARFRUIT,SEASHELLS,5047.0,5
869100,,,STARFRUIT,SEASHELLS,5053.0,14
869700,,,STARFRUIT,SEASHELLS,5045.0,1
870900,,,STARFRUIT,SEASHELLS,5046.0,2
871000,,,STARFRUIT,SEASHELLS,5049.0,2
871700,,,STARFRUIT,SEASHELLS,5051.0,1
871800,,,STARFRUIT,SEASHELLS,5051.0,1
872000,,,STARFRUIT,SEASHELLS,5045.0,2
872100,,,STARFRUIT,SEASHELLS,5045.0,2
872400,,,STARFRUIT,SEASHELLS,5051.0,1
873200,,,STARFRUIT,SEASHELLS,5052.0,1
874200,,,STARFRUIT,SEASHELLS,5045.0,1
874600,,,STARFRUIT,SEASHELLS,5046.0,1
874700,,,STARFRUIT,SEASHELLS,5046.0,1
874800,,,STARFRUIT,SEASHELLS,5051.0,1
875600,,,STARFRUIT,SEASHELLS,5053.0,1
875700,,,STARFRUIT,SEASHELLS,5047.0,1
876100,,,STARFRUIT,SEASHELLS,5048.0,10
876800,,,STARFRUIT,SEASHELLS,5053.0,1
877600,,,STARFRUIT,SEASHELLS,5049.0,1
877900,,,STARFRUIT,SEASHELLS,5049.0,1
878600,,,STARFRUIT,SEASHELLS,5051.0,1
879500,,,STARFRUIT,SEASHELLS,5054.0,1
880100,,,STARFRUIT,SEASHELLS,5052.0,1
881000,,,STARFRUIT,SEASHELLS,5055.0,6
881100,,,STARFRUIT,SEASHELLS,5053.0,1
881400,,,STARFRUIT,SEASHELLS,5055.0,1
881600,,,STARFRUIT,SEASHELLS,5055.0,1
882300,,,STARFRUIT,SEASHELLS,5058.0,1
882800,,,STARFRUIT,SEASHELLS,5058.0,1
883300,,,STARFRUIT,SEASHELLS,5060.0,1
883900,,,STARFRUIT,SEASHELLS,5055.0,1
884600,,,STARFRUIT,SEASHELLS,5061.0,11
885100,,,STARFRUIT,SEASHELLS,5054.0,6
885400,,,STARFRUIT,SEASHELLS,5055.0,1
885500,,,STARFRUIT,SEASHELLS,5055.0,1
885900,,,STARFRUIT,SEASHELLS,5054.0,9
886300,,,STARFRUIT,SEASHELLS,5060.0,1
886400,,,STARFRUIT,SEASHELLS,5055.0,1
886600,,,STARFRUIT,SEASHELLS,5055.0,1
886900,,,STARFRUIT,SEASHELLS,5054.0,1
887100,,,STARFRUIT,SEASHELLS,5060.0,1
887400,,,STARFRUIT,SEASHELLS,5059.0,2
888400,,,STARFRUIT,SEASHELLS,5063.0,2
888800,,,STARFRUIT,SEASHELLS,5057.0,1
889100,,,STARFRUIT,SEASHELLS,5062.0,1
889300,,,STARFRUIT,SEASHELLS,5061.0,1
890000,,,STARFRUIT,SEASHELLS,5056.0,1
890100,,,STARFRUIT,SEASHELLS,5056.0,1
890200,,,STARFRUIT,SEASHELLS,5056.0,15
890300,,,STARFRUIT,SEASHELLS,5061.0,1
890900,,,STARFRUIT,SEASHELLS,5061.0,1
891300,,,STARFRUIT,SEASHELLS,5061.0,5
891500,,,STARFRUIT,SEASHELLS,5059.0,2
893400,,,STARFRUIT,SEASHELLS,5054.0,1
894000,,,STARFRUIT,SEASHELLS,5060.0,1
894100,,,STARFRUIT,SEASHELLS,5060.0,1
894200,,,STARFRUIT,SEASHELLS,5055.0,6
894400,,,STARFRUIT,SEASHELLS,5059.0,2
894600,,,STARFRUIT,SEASHELLS,5060.0,1
894700,,,STARFRUIT,SEASHELLS,5055.0,1
895200,,,STARFRUIT,SEASHELLS,5059.0,2
895400,,,STARFRUIT,SEASHELLS,5055.0,1
895600,,,STARFRUIT,SEASHELLS,5060.0,1
895900,,,STARFRUIT,SEASHELLS,5055.0,1
896000,,,STARFRUIT,SEASHELLS,5054.0,1
896500,,,STARFRUIT,SEASHELLS,5054.0,3
896600,,,STARFRUIT,SEASHELLS,5053.0,1
897000,,,STARFRUIT,SEASHELLS,5054.0,1
897900,,,STARFRUIT,SEASHELLS,5052.0,1
898100,,,STARFRUIT,SEASHELLS,5056.0,3
898200,,,STARFRUIT,SEASHELLS,5052.0,1
898600,,,STARFRUIT,SEASHELLS,5051.0,1
898700,,,STARFRUIT,SEASHELLS,5052.0,1
899000,,,STARFRUIT,SEASHELLS,5058.0,1
899300,,,STARFRUIT,SEASHELLS,5056.0,1
899500,,,STARFRUIT,SEASHELLS,5057.0,1
899900,,,STARFRUIT,SEASHELLS,5054.0,6
900100,,,STARFRUIT,SEASHELLS,5054.0,1
900300,,,STARFRUIT,SEASHELLS,5053.0,1
900700,,,STARFRUIT,SEASHELLS,5052.0,1
901700,,,STARFRUIT,SEASHELLS,5054.0,15
901900,,,STARFRUIT,SEASHELLS,5059.0,1
902200,,,STARFRUIT,SEASHELLS,5058.0,3
902400,,,STARFRUIT,SEASHELLS,5060.0,13
902500,,,STARFRUIT,SEASHELLS,5059.0,1
902800,,,STARFRUIT,SEASHELLS,5052.0,1
903000,,,STARFRUIT,SEASHELLS,5057.0,1
903200,,,STARFRUIT,SEASHELLS,5052.0,13
903300,,,STARFRUIT,SEASHELLS,5052.0,1
903400,,,STARFRUIT,SEASHELLS,5060.0,12
903600,,,STARFRUIT,SEASHELLS,5053.0,1
904700,,,STARFRUIT,SEASHELLS,5055.0,7
904900,,,STARFRUIT,SEASHELLS,5060.0,1
905100,,,STARFRUIT,SEASHELLS,5055.0,1
905700,,,STARFRUIT,SEASHELLS,5061.0,8
905800,,,STARFRUIT,SEASHELLS,5061.0,3
906200,,,STARFRUIT,SEASHELLS,5061.0,1
907100,,,STARFRUIT,SEASHELLS,5055.0,2
907200,,,STARFRUIT,SEASHELLS,5057.0,5
907300,,,STARFRUIT,SEASHELLS,5057.0,1
907400,,,STARFRUIT,SEASHELLS,5062.0,1
907800,,,STARFRUIT,SEASHELLS,5064.0,9
908000,,,STARFRUIT,SEASHELLS,5062.0,1
908200,,,STARFRUIT,SEASHELLS,5062.0,1
908600,,,STARFRUIT,SEASHELLS,5064.0,2
908800,,,STARFRUIT,SEASHELLS,5058.0,15
909100,,,STARFRUIT,SEASHELLS,5061.0,2
909600,,,STARFRUIT,SEASHELLS,5058.0,1
910200,,,STARFRUIT,SEASHELLS,5056.0,1
911500,,,STARFRUIT,SEASHELLS,5061.0,1
911900,,,STARFRUIT,SEASHELLS,5061.0,1
912100,,,STARFRUIT,SEASHELLS,5054.0,8
912600,,,STARFRUIT,SEASHELLS,5056.0,15
913000,,,STARFRUIT,SEASHELLS,5055.0,1
913700,,,STARFRUIT,SEASHELLS,5055.0,8
914500,,,STARFRUIT,SEASHELLS,5057.0,2
915200,,,STARFRUIT,SEASHELLS,5054.0,1
915400,,,STARFRUIT,SEASHELLS,5054.0,2
915500,,,STARFRUIT,SEASHELLS,5058.0,4
916500,,,STARFRUIT,SEASHELLS,5054.0,1
916800,,,STARFRUIT,SEASHELLS,5055.0,5
916900,,,STARFRUIT,SEASHELLS,5054.0,6
917400,,,STARFRUIT,SEASHELLS,5050.0,1
918100,,,STARFRUIT,SEASHELLS,5058.0,2
918500,,,STARFRUIT,SEASHELLS,5053.0,2
919000,,,STARFRUIT,SEASHELLS,5058.0,3
919200,,,STARFRUIT,SEASHELLS,5053.0,1
919300,,,STARFRUIT,SEASHELLS,5053.0,1
920000,,,STARFRUIT,SEASHELLS,5052.0,1
920600,,,STARFRUIT,SEASHELLS,5052.0,5
920800,,,STARFRUIT,SEASHELLS,5052.0,1
920900,,,STARFRUIT,SEASHELLS,5053.0,4
921000,,,STARFRUIT,SEASHELLS,5056.0,1
921500,,,STARFRUIT,SEASHELLS,5057.0,12
921800,,,STARFRUIT,SEASHELLS,5056.0,1
922100,,,STARFRUIT,SEASHELLS,5051.0,1
922400,,,STARFRUIT,SEASHELLS,5056.0,1
922800,,,STARFRUIT,SEASHELLS,5049.0,2
922900,,,STARFRUIT,SEASHELLS,5054.0,2
923000,,,STARFRUIT,SEASHELLS,5049.0,1
923600,,,STARFRUIT,SEASHELLS,5048.0,2
923800,,,STARFRUIT,SEASHELLS,5048.0,1
923900,,,STARFRUIT,SEASHELLS,5048.0,1
924400,,,STARFRUIT,SEASHELLS,5051.0,10
924600,,,STARFRUIT,SEASHELLS,5051.0,1
924900,,,STARFRUIT,SEASHELLS,5047.0,1
925000,,,STARFRUIT,SEASHELLS,5051.0,1
925500,,,STARFRUIT,SEASHELLS,5044.0,8
926700,,,STARFRUIT,SEASHELLS,5045.0,1
927100,,,STARFRUIT,SEASHELLS,5048.0,2
927300,,,STARFRUIT,SEASHELLS,5055.0,12
927400,,,STARFRUIT,SEASHELLS,5050.0,4
928900,,,STARFRUIT,SEASHELLS,5053.0,3
929000,,,STARFRUIT,SEASHELLS,5050.0,1
929600,,,STARFRUIT,SEASHELLS,5049.0,2
929700,,,STARFRUIT,SEASHELLS,5054.0,1
930500,,,STARFRUIT,SEASHELLS,5057.0,8
931100,,,STARFRUIT,SEASHELLS,5057.0,1
932600,,,STARFRUIT,SEASHELLS,5051.0,1
932900,,,STARFRUIT,SEASHELLS,5052.0,2
933000,,,STARFRUIT,SEASHELLS,5051.0,2
933100,,,STARFRUIT,SEASHELLS,5051.0,1
933600,,,STARFRUIT,SEASHELLS,5051.0,1
933700,,,STARFRUIT,SEASHELLS,5052.0,2
934000,,,STARFRUIT,SEASHELLS,5052.0,1
934300,,,STARFRUIT,SEASHELLS,5051.0,5
935300,,,STARFRUIT,SEASHELLS,5055.0,1
935600,,,STARFRUIT,SEASHELLS,5057.0,15
936400,,,STARFRUIT,SEASHELLS,5056.0,1
936500,,,STARFRUIT,SEASHELLS,5051.0,1
936700,,,STARFRUIT,SEASHELLS,5050.0,1
937600,,,STARFRUIT,SEASHELLS,5056.0,1
937800,,,STARFRUIT,SEASHELLS,5054.0,1
937900,,,STARFRUIT,SEASHELLS,5051.0,1
939100,,,STARFRUIT,SEASHELLS,5051.0,1
939200,,,STARFRUIT,SEASHELLS,5051.0,1
939300,,,STARFRUIT,SEASHELLS,5051.0,1
939800,,,STARFRUIT,SEASHELLS,5051.0,7
940200,,,STARFRUIT,SEASHELLS,5054.0,3
940400,,,STARFRUIT,SEASHELLS,5057.0,1
941000,,,STARFRUIT,SEASHELLS,5055.0,1
941200,,,STARFRUIT,SEASHELLS,5055.0,1
941400,,,STARFRUIT,SEASHELLS,5056.0,13
941700,,,STARFRUIT,SEASHELLS,5056.0,1
941900,,,STARFRUIT,SEASHELLS,5055.0,1
942800,,,STARFRUIT,SEASHELLS,5054.0,1
943200,,,STARFRUIT,SEASHELLS,5054.0,3
943500,,,STARFRUIT,SEASHELLS,5049.0,1
943800,,,STARFRUIT,SEASHELLS,5052.0,1
944200,,,STARFRUIT,SEASHELLS,5053.0,1
944300,,,STARFRUIT,SEASHELLS,5048.0,8
944400,,,STARFRUIT,SEASHELLS,5055.0,1
944800,,,STARFRUIT,SEASHELLS,5055.0,1
945100,,,STARFRUIT,SEASHELLS,5052.0,1
945400,,,STARFRUIT,SEASHELLS,5054.0,1
945500,,,STARFRUIT,SEASHELLS,5053.0,4
945900,,,STARFRUIT,SEASHELLS,5048.0,5
946000,,,STARFRUIT,SEASHELLS,5048.0,1
947500,,,STARFRUIT,SEASHELLS,5053.0,8
947900,,,STARFRUIT,SEASHELLS,5051.0,1
948300,,,STARFRUIT,SEASHELLS,5046.0,8
948600,,,STARFRUIT,SEASHELLS,5047.0,1
948700,,,STARFRUIT,SEASHELLS,5052.0,4
949300,,,STARFRUIT,SEASHELLS,5053.0,7
949500,,,STARFRUIT,SEASHELLS,5048.0,14
949600,,,STARFRUIT,SEASHELLS,5055.0,2
949800,,,STARFRUIT,SEASHELLS,5048.0,1
950800,,,STARFRUIT,SEASHELLS,5054.0,2
951000,,,STARFRUIT,SEASHELLS,5052.0,1
951200,,,STARFRUIT,SEASHELLS,5051.0,5
951600,,,STARFRUIT,SEASHELLS,5051.0,2
951800,,,STARFRUIT,SEASHELLS,5046.0,1
952000,,,STARFRUIT,SEASHELLS,5046.0,1
952200,,,STARFRUIT,SEASHELLS,5051.0,6
952600,,,STARFRUIT,SEASHELLS,5048.0,1
952900,,,STARFRUIT,SEASHELLS,5049.0,1
953000,,,STARFRUIT,SEASHELLS,5049.0,1
953200,,,STARFRUIT,SEASHELLS,5054.0,1
953600,,,STARFRUIT,SEASHELLS,5049.0,1
955000,,,STARFRUIT,SEASHELLS,5050.0,1
955500,,,STARFRUIT,SEASHELLS,5050.0,4
955700,,,STARFRUIT,SEASHELLS,5049.0,2
955800,,,STARFRUIT,SEASHELLS,5055.0,1
955900,,,STARFRUIT,SEASHELLS,5050.0,2
956600,,,STARFRUIT,SEASHELLS,5049.0,1
956700,,,STARFRUIT,SEASHELLS,5049.0,1
957200,,,STARFRUIT,SEASHELLS,5051.0,1
957300,,,STARFRUIT,SEASHELLS,5056.0,1
957700,,,STARFRUIT,SEASHELLS,5056.0,4
958000,,,STARFRUIT,SEASHELLS,5049.0,1
958900,,,STARFRUIT,SEASHELLS,5054.0,1
959000,,,STARFRUIT,SEASHELLS,5053.0,1
959400,,,STARFRUIT,SEASHELLS,5047.0,1
959600,,,STARFRUIT,SEASHELLS,5047.0,1
960300,,,STARFRUIT,SEASHELLS,5046.0,3
960400,,,STARFRUIT,SEASHELLS,5052.0,1
960700,,,STARFRUIT,SEASHELLS,5051.0,1
961000,,,STARFRUIT,SEASHELLS,5052.0,7
961400,,,STARFRUIT,SEASHELLS,5047.0,2
963500,,,STARFRUIT,SEASHELLS,5055.0,1
964300,,,STARFRUIT,SEASHELLS,5057.0,2
965900,,,STARFRUIT,SEASHELLS,5054.0,4
966200,,,STARFRUIT,SEASHELLS,5056.0,4
966400,,,STARFRUIT,SEASHELLS,5051.0,1
966800,,,STARFRUIT,SEASHELLS,5052.0,2
967500,,,STARFRUIT,SEASHELLS,5056.0,1
967900,,,STARFRUIT,SEASHELLS,5056.0,9
968100,,,STARFRUIT,SEASHELLS,5050.0,1
968200,,,STARFRUIT,SEASHELLS,5050.0,1
968500,,,STARFRUIT,SEASHELLS,5055.0,1
968600,,,STARFRUIT,SEASHELLS,5049.0,1
968700,,,STARFRUIT,SEASHELLS,5053.0,1
969200,,,STARFRUIT,SEASHELLS,5051.0,5
969300,,,STARFRUIT,SEASHELLS,5049.0,2
969400,,,STARFRUIT,SEASHELLS,5047.0,1
969800,,,STARFRUIT,SEASHELLS,5049.0,2
970200,,,STARFRUIT,SEASHELLS,5048.0,1
970400,,,STARFRUIT,SEASHELLS,5050.0,2
970900,,,STARFRUIT,SEASHELLS,5049.0,1
971400,,,STARFRUIT,SEASHELLS,5053.0,1
972100,,,STARFRUIT,SEASHELLS,5053.0,6
972200,,,STARFRUIT,SEASHELLS,5051.0,4
973000,,,STARFRUIT,SEASHELLS,5053.0,1
973200,,,STARFRUIT,SEASHELLS,5054.0,5
973800,,,STARFRUIT,SEASHELLS,5053.0,1
973900,,,STARFRUIT,SEASHELLS,5047.0,1
974100,,,STARFRUIT,SEASHELLS,5047.0,1
974200,,,STARFRUIT,SEASHELLS,5047.0,1
975000,,,STARFRUIT,SEASHELLS,5051.0,1
976100,,,STARFRUIT,SEASHELLS,5048.0,1
976500,,,STARFRUIT,SEASHELLS,5054.0,2
